manufacturer_name,manufacturer_slug,material_type,region,collection,profile_name,profile_slug,profile_style,color_name,manufacturer_code,color_type,hex_code,source_document,notes
Eagle Roofing,eagle,tile,northwest,Classic Collection,Ponderosa,ponderosa,shake,Village Blend,5671,blend,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Ponderosa,ponderosa,shake,Light Gray Range,5679,range,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Ponderosa,ponderosa,shake,Brown Gray Range,5687,range,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Ponderosa,ponderosa,shake,Brown Range,5689,range,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Ponderosa,ponderosa,shake,Pewter Bronze Blend,5690,blend,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Ponderosa,ponderosa,shake,Charcoal Range,5699,range,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Ponderosa,ponderosa,shake,Calabar Blend,5702,blend,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Ponderosa,ponderosa,shake,Cocoa Range,5743,range,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Ponderosa,ponderosa,shake,Rocklin Blend,5804,blend,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Ponderosa,ponderosa,shake,Tombstone Blend,5808,blend,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Ponderosa,ponderosa,shake,Avondale Blend,5810,blend,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Ponderosa,ponderosa,shake,Shasta Blend,5880,blend,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Tapered Slate,tapered-slate,slate,Sierra Madre,49503,,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Tapered Slate,tapered-slate,slate,Arcadia Canyon Brown,49581,,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Tapered Slate,tapered-slate,slate,Dark Gray Range,49591,range,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Tapered Slate,tapered-slate,slate,Dark Charcoal Range,49595,range,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Tapered Slate,tapered-slate,slate,Concord Blend,49602,blend,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Tapered Slate,tapered-slate,slate,Tehachapi Blend,49621,blend,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Tapered Slate,tapered-slate,slate,Mount Dora Blend,49655,blend,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Tapered Slate,tapered-slate,slate,Clay Springs,49785,,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,northwest,Classic Collection,Tapered Slate,tapered-slate,slate,New Orleans Blend,49801,blend,,EAGLE-NW-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Arcadia Canyon Brown,4502,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Sierra Madre,4503,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Weathered Terracotta Flashed,4520,flashed,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Weathered Adobe,4530,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Santa Paula,4549,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Garnet Brown Range,4588,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Dark Gray Range,4591,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Onyx Range,4594,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Dark Charcoal Range,4595,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Concord Blend,4602,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Vallejo Range,4606,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Weathered Terracotta Range,4615,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Tehachapi Blend,4621,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Kings Canyon Blend,4634,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Piedmont Blend,4636,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Sunrise Blend,4645,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Sunset Blend,4646,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Grays Peak Range,4669,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Village Blend,4671,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Light Gray Range,4679,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Brown Gray Range,4687,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Brown Range,4689,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Pewter Bronze Blend,4690,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Slate Range,4697,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Kona Red Range,4698,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Calabar Blend,4702,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Tiburon Blend,4713,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Cocoa Range,4743,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Walnut Creek Blend,4773,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Rocklin Blend,4804,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Evergreen,4805,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Avondale Blend,4810,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,San Pablo Blend,4814,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Shasta Blend,4880,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Manteca Blend,4882,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Hillsborough Blend,4883,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Alameda Range,4884,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Grass Valley Range Copper,SRB 4666,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Bel Air,bel-air,flat,Hayden Range Copper,SRB 4683,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Sierra Madre,3503,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Weathered Terracotta Flashed,3520,flashed,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Terracotta Flashed,3522,flashed,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Valencia,3526,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Weathered Adobe,3530,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Weathered Terracotta,3532,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Santa Paula,3549,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Ramona,3578,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Arcadia Canyon Brown,3581,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Dark Gray Range,3591,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Dark Charcoal Range,3595,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Concord Blend,3602,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,San Benito Blend,3605,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Vallejo Range,3606,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Knoxville Blend,3628,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Kings Canyon Blend,3634,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Piedmont Blend,3636,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Sunrise Blend,3645,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Sunset Blend,3646,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Mount Dora Blend,3655,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Los Padres Blend,3680,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Brown Gray Range,3687,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Brown Range,3689,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Slate Range,3697,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Kona Red Range,3698,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Calabar Blend,3702,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Adobe Blend,3723,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Cocoa Range,3743,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Walnut Creek Blend,3773,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Coronado,3794,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Rocklin Blend,3804,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,San Mateo Blend,3813,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,San Pablo Blend,3814,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Red Bluff Blend,3815,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,San Ramon Range,3816,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,La Salle Blend,3817,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Santa Barbara Blend,SMB 8403,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Santa Clara Blend,SMB 8820,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Capistrano,capistrano,barrel,Bridgeport Blend Copper,SRB 8828,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Kings Canyon Blend,1634,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Brown Gray Range,1687,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Charcoal Range,1699,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Sierra Madre,2503,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Weathered Terracotta Flashed,2520,flashed,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Valencia,2526,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Weathered Adobe,2530,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Weathered Terracotta,2532,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Santa Paula,2549,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Ramona,2578,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Arcadia Canyon Brown,2581,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Dark Gray Range,2591,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Dark Charcoal Range,2595,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Concord Blend,2602,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,San Benito Blend,2605,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Vallejo Range,2606,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Kings Canyon Blend,2634,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Piedmont Blend,2636,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Sunrise Blend,2645,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Sunset Blend,2646,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Mount Dora Blend,2655,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Los Padres Blend,2680,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Brown Gray Range,2687,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Brown Range,2689,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Slate Range,2697,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Kona Red Range,2698,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Calabar Blend,2702,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Walnut Creek Blend,2773,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,Rocklin Blend,2804,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Malibu,malibu,double-s,La Salle Blend,2817,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Arcadia Canyon Brown,5502,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Sierra Madre,5503,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,New Cedar,5504,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Weathered Adobe,5530,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Weathered Terracotta,5532,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Santa Paula,5549,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Canyon Gray,5552,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Live Oak,5557,,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Fawn Gray Flashed,5582,flashed,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Dark Gray Range,5591,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Onyx Range,5594,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Dark Charcoal Range,5595,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Concord Blend,5602,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Kings Canyon Blend,5634,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Piedmont Blend,5636,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Village Blend,5671,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Light Gray Range,5679,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Brown Gray Range,5687,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Brown Range,5689,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Pewter Bronze Blend,5690,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Charcoal Range,5699,range,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
Eagle Roofing,eagle,tile,southern-nevada-utah,Classic Collection,Ponderosa,ponderosa,shake,Calabar Blend,5702,blend,,EAGLE-SN_UT-2026_refresh-032426-digital.pdf,
